UserId,recency,frequency,monetary_value,r_quartile,f_quartile,m_quartile,RFMScore,score,tier
302400.0,3426,52,4646.999999999999,4,3,3,433,10,Bronze
302421.0,3289,366,33571.5,1,1,1,111,3,Gold
302463.0,3415,52,11821.32,3,3,2,332,8,Silver
302484.0,3318,208,11904.9,2,1,2,212,5,Silver
302526.0,3404,16,1301.4,3,4,4,344,11,Bronze
302547.0,3392,152,17534.04,3,2,1,321,6,Silver
302568.0,3295,214,21626.159999999996,1,1,1,111,3,Gold
302589.0,3356,110,15838.319999999996,3,2,1,321,6,Silver
302610.0,3300,574,4779.0,1,1,3,113,5,Silver
302631.0,3595,28,8808.48,4,4,2,442,10,Bronze
302652.0,3320,90,6328.86,2,2,2,222,6,Silver
302673.0,3647,46,1018.5,4,3,4,434,11,Bronze
302694.0,3376,196,12382.08,3,2,2,322,7,Silver
302715.0,3286,1224,48219.119999999995,1,1,1,111,3,Gold
302736.0,3307,28,4073.519999999999,2,4,3,243,9,Bronze
302778.0,3288,248,16090.26,1,1,1,111,3,Gold
302799.0,3295,412,8775.06,1,1,2,112,4,Gold
302820.0,3370,60,3203.9999999999995,3,3,3,333,9,Bronze
302841.0,3342,54,6743.759999999999,3,3,2,332,8,Silver
302862.0,3285,444,35387.04000000001,1,1,1,111,3,Gold
302883.0,3503,6,2197.44,4,4,4,444,12,Bronze
302904.0,3302,2,2666.88,2,4,3,243,9,Bronze
302946.0,3303,528,32520.18,2,1,1,211,4,Gold
302967.0,3335,34,3016.4399999999996,3,4,3,343,10,Bronze
302988.0,3292,296,10201.74,1,1,2,112,4,Gold
303051.0,3583,44,3297.5999999999995,4,3,3,433,10,Bronze
303072.0,3294,764,18743.519999999997,1,1,1,111,3,Gold
303114.0,3306,24,11381.76,2,4,2,242,8,Silver
303156.0,3383,18,742.62,3,4,4,344,11,Bronze
303177.0,3428,12,-356.8800000000001,4,4,4,444,12,Bronze
303198.0,3591,18,1095.9600000000003,4,4,4,444,12,Bronze
303219.0,3604,64,22051.68,4,3,1,431,8,Silver
303240.0,3293,110,19544.340000000004,1,2,1,121,4,Gold
303261.0,3285,118,12808.500000000002,1,2,2,122,5,Silver
303282.0,3286,136,12798.54,1,2,2,122,5,Silver
303303.0,3338,196,11624.82,3,2,2,322,7,Silver
303366.0,3285,586,8637.060000000001,1,1,2,112,4,Gold
303387.0,3303,140,9648.119999999999,2,2,2,222,6,Silver
303408.0,3294,40,3113.1600000000003,1,3,3,133,7,Silver
303429.0,3303,516,7534.02,2,1,2,212,5,Silver
303450.0,3465,80,4008.24,4,3,3,433,10,Bronze
303471.0,3345,218,5496.9,3,1,2,312,6,Silver
303492.0,3295,124,2193.4199999999996,1,2,4,124,7,Silver
303513.0,3475,44,994.62,4,3,4,434,11,Bronze
303576.0,3290,1954,25308.42,1,1,1,111,3,Gold
303597.0,3595,8,942.9599999999999,4,4,4,444,12,Bronze
303639.0,3440,74,15243.36,4,3,1,431,8,Silver
303660.0,3395,34,3198.3599999999997,3,4,3,343,10,Bronze
303681.0,3433,360,17439.6,4,1,1,411,6,Silver
303702.0,3348,492,16308.18,3,1,1,311,5,Silver
303723.0,3383,12,4392.360000000001,3,4,3,343,10,Bronze
303765.0,3531,260,8777.880000000001,4,1,2,412,7,Silver
303786.0,3314,144,18847.32,2,2,1,221,5,Silver
303807.0,3302,180,4967.04,2,2,3,223,7,Silver
303870.0,3296,86,3826.08,1,2,3,123,6,Silver
303912.0,3388,562,16066.86,3,1,1,311,5,Silver
303933.0,3359,14,1943.6399999999999,3,4,4,344,11,Bronze
303954.0,3328,60,4456.079999999999,2,3,3,233,8,Silver
303975.0,3356,94,6639.42,3,2,2,322,7,Silver
303996.0,3542,38,1791.0000000000002,4,3,4,434,11,Bronze
304017.0,3304,22,10866.719999999998,2,4,2,242,8,Silver
304059.0,3538,36,2623.4399999999996,4,3,3,433,10,Bronze
304080.0,3296,26,2315.2799999999997,1,4,4,144,9,Bronze
304101.0,3449,60,5285.04,4,3,3,433,10,Bronze
304122.0,3303,288,17195.4,2,1,1,211,4,Gold
304143.0,3434,20,1071.96,4,4,4,444,12,Bronze
304164.0,3335,28,2672.2799999999997,3,4,3,343,10,Bronze
304185.0,3323,94,1374.5999999999997,2,2,4,224,8,Silver
304227.0,3311,290,9823.98,2,1,2,212,5,Silver
304248.0,3336,98,8692.14,3,2,2,322,7,Silver
304269.0,3492,60,3847.08,4,3,3,433,10,Bronze
304311.0,3460,34,2826.48,4,4,3,443,11,Bronze
304353.0,3292,246,19603.98,1,1,1,111,3,Gold
304374.0,3310,14,1158.7199999999998,2,4,4,244,10,Bronze
304395.0,3335,12,1028.1599999999999,3,4,4,344,11,Bronze
304416.0,3596,38,4466.28,4,3,3,433,10,Bronze
304437.0,3586,62,3796.2000000000003,4,3,3,433,10,Bronze
304458.0,3327,386,16235.58,2,1,1,211,4,Gold
304479.0,3311,388,6766.68,2,1,2,212,5,Silver
304500.0,3373,14,2958.48,3,4,3,343,10,Bronze
304521.0,3349,24,1579.1399999999999,3,4,4,344,11,Bronze
304542.0,3304,1262,19512.78,2,1,1,211,4,Gold
304563.0,3288,328,29413.439999999995,1,1,1,111,3,Gold
304584.0,3332,214,5581.379999999999,2,1,2,212,5,Silver
304605.0,3302,1606,48269.88,2,1,1,211,4,Gold
304626.0,3302,632,16686.0,2,1,1,211,4,Gold
304647.0,3308,196,11347.68,2,2,2,222,6,Silver
304668.0,3307,114,2291.94,2,2,4,224,8,Silver
304731.0,3296,142,10521.299999999997,1,2,2,122,5,Silver
304752.0,3472,46,2282.6399999999994,4,3,4,434,11,Bronze
304773.0,3385,36,3641.5199999999995,3,3,3,333,9,Bronze
304794.0,3346,146,8759.699999999999,3,2,2,322,7,Silver
304815.0,3302,202,17444.64,2,2,1,221,5,Silver
304857.0,3318,36,2739.72,2,3,3,233,8,Silver
304878.0,3349,32,1456.44,3,4,4,344,11,Bronze
304920.0,3286,8,2244.72,1,4,4,144,9,Bronze
304962.0,3309,34,8087.28,2,4,2,242,8,Silver
304983.0,3393,24,2004.42,3,4,4,344,11,Bronze
305004.0,3316,406,15485.52,2,1,1,211,4,Gold
305025.0,3293,596,35017.26,1,1,1,111,3,Gold
305067.0,3287,2022,63933.78,1,1,1,111,3,Gold
305088.0,3322,36,3026.1,2,3,3,233,8,Silver
305109.0,3345,458,5144.1,3,1,3,313,7,Silver
305130.0,3310,432,24266.1,2,1,1,211,4,Gold
305172.0,3521,128,7731.84,4,2,2,422,8,Silver
305193.0,3309,130,15102.36,2,2,1,221,5,Silver
305214.0,3287,1116,33806.759999999995,1,1,1,111,3,Gold
305235.0,3344,666,23576.339999999997,3,1,1,311,5,Silver
305256.0,3544,38,1423.8,4,3,4,434,11,Bronze
305277.0,3342,20,2946.2400000000002,3,4,3,343,10,Bronze
305298.0,3349,38,3220.7999999999997,3,3,3,333,9,Bronze
305319.0,3300,64,4461.6,1,3,3,133,7,Silver
305340.0,3294,152,8261.52,1,2,2,122,5,Silver
305361.0,3343,222,12122.28,3,1,2,312,6,Silver
305382.0,3470,10,855.84,4,4,4,444,12,Bronze
305403.0,3288,214,24167.04,1,1,1,111,3,Gold
305424.0,3309,228,16802.579999999998,2,1,1,211,4,Gold
305466.0,3289,834,20625.54,1,1,1,111,3,Gold
305487.0,3288,734,33094.5,1,1,1,111,3,Gold
305508.0,3435,8,5406.719999999999,4,4,2,442,10,Bronze
305529.0,3596,112,2398.5,4,2,4,424,10,Bronze
305550.0,3295,96,6349.26,1,2,2,122,5,Silver
305571.0,3303,20,1545.6599999999999,2,4,4,244,10,Bronze
305592.0,3436,116,1369.8600000000001,4,2,4,424,10,Bronze
305613.0,3304,226,7126.259999999999,2,1,2,212,5,Silver
305634.0,3295,432,19759.26,1,1,1,111,3,Gold
305655.0,3342,42,2689.3799999999997,3,3,3,333,9,Bronze
305697.0,3349,64,1.1368683772161603e-13,3,3,4,334,10,Bronze
305760.0,3292,152,18021.96,1,2,1,121,4,Gold
305781.0,3360,138,8983.92,3,2,2,322,7,Silver
305802.0,3288,892,39047.28,1,1,1,111,3,Gold
305865.0,3380,258,25500.24,3,1,1,311,5,Silver
305886.0,3395,8,11904.0,3,4,2,342,9,Bronze
305907.0,3320,68,12637.44,2,3,2,232,7,Silver
305949.0,3286,24,1883.7600000000002,1,4,4,144,9,Bronze
305970.0,3565,58,1809.3000000000002,4,3,4,434,11,Bronze
306012.0,3288,546,23255.399999999998,1,1,1,111,3,Gold
306033.0,3464,482,13297.08,4,1,2,412,7,Silver
306096.0,3657,2,293.76,4,4,4,444,12,Bronze
306117.0,3297,246,7129.5599999999995,1,1,2,112,4,Gold
306138.0,3288,48,1403.1,1,3,4,134,8,Silver
306201.0,3301,34,1157.28,1,4,4,144,9,Bronze
306222.0,3325,12,946.2,2,4,4,244,10,Bronze
306243.0,3290,660,8740.62,1,1,2,112,4,Gold
306264.0,3454,202,8535.599999999999,4,2,2,422,8,Silver
306285.0,3335,58,1303.7400000000002,3,3,4,334,10,Bronze
306306.0,3512,54,1112.16,4,3,4,434,11,Bronze
306327.0,3303,768,13255.199999999999,2,1,2,212,5,Silver
306369.0,3656,6,329.4,4,4,4,444,12,Bronze
306411.0,3300,394,12028.199999999999,1,1,2,112,4,Gold
306432.0,3320,328,4734.66,2,1,3,213,6,Silver
306453.0,3306,304,5125.92,2,1,3,213,6,Silver
306474.0,3292,106,3150.96,1,2,3,123,6,Silver
306495.0,3304,204,14438.880000000001,2,2,1,221,5,Silver
306537.0,3296,110,7329.719999999999,1,2,2,122,5,Silver
306558.0,3329,100,1843.3799999999999,2,2,4,224,8,Silver
306600.0,3590,50,3260.8799999999997,4,3,3,433,10,Bronze
306621.0,3295,14,1777.6799999999998,1,4,4,144,9,Bronze
306663.0,3559,4,5472.0,4,4,2,442,10,Bronze
306726.0,3286,5564,97172.09999999999,1,1,1,111,3,Gold
306747.0,3300,228,94127.04000000001,1,1,1,111,3,Gold
306768.0,3289,40,14793.96,1,3,1,131,5,Silver
306789.0,3357,8,5262.84,3,4,3,343,10,Bronze
306936.0,3527,6,3366.7200000000003,4,4,3,443,11,Bronze
306978.0,3294,34,4468.56,1,4,3,143,8,Silver
306999.0,3524,44,3147.0,4,3,3,433,10,Bronze
307020.0,3489,60,3262.74,4,3,3,433,10,Bronze
307041.0,3286,192,14650.919999999998,1,2,1,121,4,Gold
307062.0,3469,42,2659.4399999999996,4,3,3,433,10,Bronze
307083.0,3317,270,7210.5599999999995,2,1,2,212,5,Silver
307104.0,3342,26,1874.3999999999999,3,4,4,344,11,Bronze
307125.0,3470,114,7036.08,4,2,2,422,8,Silver
307146.0,3293,252,22878.48,1,1,1,111,3,Gold
307167.0,3596,10,-181.14000000000001,4,4,4,444,12,Bronze
307188.0,3376,48,5571.360000000001,3,3,2,332,8,Silver
307209.0,3289,306,7787.1,1,1,2,112,4,Gold
307251.0,3335,82,8355.0,3,3,2,332,8,Silver
307272.0,3547,16,951.3599999999999,4,4,4,444,12,Bronze
307293.0,3551,40,2860.2,4,3,3,433,10,Bronze
307356.0,3321,56,5060.639999999999,2,3,3,233,8,Silver
307398.0,3335,32,3677.8799999999997,3,4,3,343,10,Bronze
307419.0,3337,350,24494.04,3,1,1,311,5,Silver
307440.0,3300,226,16936.26,1,1,1,111,3,Gold
307461.0,3306,14,917.28,2,4,4,244,10,Bronze
307482.0,3343,4,799.1999999999999,3,4,4,344,11,Bronze
307503.0,3455,68,5556.4800000000005,4,3,2,432,9,Bronze
307524.0,3294,58,6470.040000000001,1,3,2,132,6,Silver
307545.0,3441,60,4954.799999999999,4,3,3,433,10,Bronze
307566.0,3286,4170,2320467.06,1,1,1,111,3,Gold
307587.0,3486,60,2016.72,4,3,4,434,11,Bronze
307629.0,3289,398,11754.48,1,1,2,112,4,Gold
307671.0,3352,204,5431.799999999999,3,2,2,322,7,Silver
307692.0,3362,58,946.6800000000001,3,3,4,334,10,Bronze
307713.0,3286,474,16153.32,1,1,1,111,3,Gold
307755.0,3288,100,16027.140000000001,1,2,1,121,4,Gold
307776.0,3454,160,2414.3399999999997,4,2,4,424,10,Bronze
307797.0,3302,254,6955.379999999999,2,1,2,212,5,Silver
307818.0,3290,58,2048.4,1,3,4,134,8,Silver
307839.0,3293,518,20379.84,1,1,1,111,3,Gold
307860.0,3371,60,2372.8199999999997,3,3,4,334,10,Bronze
307881.0,3311,8,894.72,2,4,4,244,10,Bronze
307902.0,3313,336,6395.88,2,1,2,212,5,Silver
307944.0,3304,198,5296.74,2,2,3,223,7,Silver
307965.0,3345,234,10436.1,3,1,2,312,6,Silver
307986.0,3309,28,1620.7199999999998,2,4,4,244,10,Bronze
308007.0,3295,1152,76594.85999999999,1,1,1,111,3,Gold
308049.0,3526,340,10539.42,4,1,2,412,7,Silver
308070.0,3565,264,3417.66,4,1,3,413,8,Silver
308112.0,3519,122,6354.599999999999,4,2,2,422,8,Silver
308133.0,0,148,14409.119999999999,1,2,1,121,4,Gold
308175.0,3301,204,5019.120000000001,1,2,3,123,6,Silver
308196.0,3316,88,21156.78,2,2,1,221,5,Silver
308259.0,3656,2,-21.12,4,4,4,444,12,Bronze
308280.0,3310,640,223530.84000000003,2,1,1,211,4,Gold
308301.0,3356,14,4132.38,3,4,3,343,10,Bronze
308322.0,3472,4,432.0,4,4,4,444,12,Bronze
308364.0,3310,842,10258.38,2,1,2,212,5,Silver
308427.0,3391,30,5216.879999999999,3,4,3,343,10,Bronze
308448.0,3292,718,42378.78,1,1,1,111,3,Gold
308469.0,3493,26,936.3599999999999,4,4,4,444,12,Bronze
308490.0,3329,108,2974.8,2,2,3,223,7,Silver
308511.0,3315,142,17526.78,2,2,1,221,5,Silver
308532.0,3422,138,4828.32,3,2,3,323,8,Silver
308553.0,3549,16,1432.98,4,4,4,444,12,Bronze
308616.0,3289,266,17188.559999999998,1,1,1,111,3,Gold
308637.0,3503,44,1567.5000000000002,4,3,4,434,11,Bronze
308658.0,3286,420,10378.859999999999,1,1,2,112,4,Gold
308679.0,3499,16,905.4000000000001,4,4,4,444,12,Bronze
308700.0,3317,230,18552.719999999998,2,1,1,211,4,Gold
308721.0,3295,700,20614.8,1,1,1,111,3,Gold
308742.0,3286,696,26965.379999999997,1,1,1,111,3,Gold
308763.0,3299,44,2641.02,1,3,3,133,7,Silver
308784.0,3296,830,12841.98,1,1,2,112,4,Gold
308805.0,3483,2,1488.0,4,4,4,444,12,Bronze
308868.0,3287,58,9096.96,1,3,2,132,6,Silver
308889.0,3300,394,40784.7,1,1,1,111,3,Gold
308910.0,3299,278,5031.0,1,1,3,113,5,Silver
308931.0,3295,718,23533.32,1,1,1,111,3,Gold
308952.0,3314,50,7602.9,2,3,2,232,7,Silver
308973.0,3294,682,22096.68,1,1,1,111,3,Gold
308994.0,3309,20,1328.0999999999997,2,4,4,244,10,Bronze
309015.0,3309,142,7196.699999999999,2,2,2,222,6,Silver
309036.0,3328,110,2750.3400000000006,2,2,3,223,7,Silver
309099.0,3286,476,13209.36,1,1,2,112,4,Gold
309120.0,3290,74,5502.719999999999,1,3,2,132,6,Silver
309162.0,3432,58,1559.2199999999998,4,3,4,434,11,Bronze
309183.0,3295,556,9613.14,1,1,2,112,4,Gold
309225.0,3309,104,5961.0599999999995,2,2,2,222,6,Silver
309267.0,3559,20,2226.0,4,4,4,444,12,Bronze
309309.0,3658,142,2600.5200000000004,4,2,3,423,9,Bronze
309330.0,3286,1002,16634.34,1,1,1,111,3,Gold
309351.0,3332,90,3153.6600000000003,2,2,3,223,7,Silver
309372.0,3293,298,22288.98,1,1,1,111,3,Gold
309393.0,0,432,78376.62,1,1,1,111,3,Gold
309435.0,3288,410,48160.08,1,1,1,111,3,Gold
309477.0,3288,34,9650.16,1,4,2,142,7,Silver
309498.0,3324,112,10700.64,2,2,2,222,6,Silver
309519.0,0,122,32393.459999999995,1,2,1,121,4,Gold
309540.0,3476,186,11805.3,4,2,2,422,8,Silver
309561.0,3296,118,11623.439999999999,1,2,2,122,5,Silver
309624.0,3301,56,9036.779999999999,1,3,2,132,6,Silver
309645.0,3397,140,9701.4,3,2,2,322,7,Silver
309687.0,3532,38,2440.4399999999996,4,3,3,433,10,Bronze
309708.0,3314,184,10895.880000000001,2,2,2,222,6,Silver
309792.0,3328,10,3238.08,2,4,3,243,9,Bronze
309813.0,3372,60,4671.96,3,3,3,333,9,Bronze
309834.0,3329,82,5294.04,2,3,3,233,8,Silver
309855.0,3294,474,41183.520000000004,1,1,1,111,3,Gold
309876.0,3300,76,6129.4800000000005,1,3,2,132,6,Silver
309897.0,3360,38,3487.44,3,3,3,333,9,Bronze
309918.0,3429,142,12297.6,4,2,2,422,8,Silver
309939.0,3289,204,13482.54,1,2,1,121,4,Gold
309960.0,3579,14,446.40000000000015,4,4,4,444,12,Bronze
309981.0,3343,22,2123.04,3,4,4,344,11,Bronze
310002.0,3548,42,2495.1600000000003,4,3,3,433,10,Bronze
310044.0,3328,14,2080.08,2,4,4,244,10,Bronze
310065.0,3314,78,2106.4199999999996,2,3,4,234,9,Bronze
310086.0,3293,274,20106.479999999996,1,1,1,111,3,Gold
310128.0,3302,12,1156.8,2,4,4,244,10,Bronze
310149.0,3287,2188,88291.62,1,1,1,111,3,Gold
310170.0,3517,104,7270.08,4,2,2,422,8,Silver
310212.0,3397,18,1156.32,3,4,4,344,11,Bronze
310275.0,3343,120,8407.439999999999,3,2,2,322,7,Silver
310296.0,3336,268,18235.440000000002,3,1,1,311,5,Silver
310317.0,3289,6,-144.72,1,4,4,144,9,Bronze
310338.0,3412,70,6061.6799999999985,3,3,2,332,8,Silver
310359.0,3565,82,3200.16,4,3,3,433,10,Bronze
310380.0,3339,54,3716.04,3,3,3,333,9,Bronze
310422.0,3604,12,1660.32,4,4,4,444,12,Bronze
310464.0,3311,30,2410.2,2,4,4,244,10,Bronze
310485.0,3295,6,645.1200000000001,1,4,4,144,9,Bronze
310548.0,3292,60,5636.760000000001,1,3,2,132,6,Silver
310569.0,3313,12,1642.32,2,4,4,244,10,Bronze
310590.0,3301,92,6183.719999999998,1,2,2,122,5,Silver
310632.0,3348,8,0.0,3,4,4,344,11,Bronze
310653.0,3289,30,1776.12,1,4,4,144,9,Bronze
310674.0,3287,164,10553.46,1,2,2,122,5,Silver
310695.0,3451,12,1089.3000000000002,4,4,4,444,12,Bronze
310716.0,3286,2330,65060.03999999999,1,1,1,111,3,Gold
310758.0,3337,24,1442.52,3,4,4,344,11,Bronze
310779.0,3336,26,1308.06,3,4,4,344,11,Bronze
310800.0,3332,784,35154.96,2,1,1,211,4,Gold
310821.0,3346,118,1604.6999999999998,3,2,4,324,9,Bronze
310863.0,3447,88,7011.24,4,2,2,422,8,Silver
310884.0,3293,24,2929.2,1,4,3,143,8,Silver
310905.0,3300,94,4597.740000000001,1,2,3,123,6,Silver
310926.0,3360,22,1602.3600000000001,3,4,4,344,11,Bronze
310968.0,3324,512,18053.76,2,1,1,211,4,Gold
311010.0,3325,510,17325.48,2,1,1,211,4,Gold
311073.0,3654,60,1288.6799999999998,4,3,4,434,11,Bronze
311115.0,3321,106,6466.8,2,2,2,222,6,Silver
311136.0,3482,8,2251.08,4,4,4,444,12,Bronze
311157.0,3485,126,9217.320000000002,4,2,2,422,8,Silver
311178.0,3358,96,5456.280000000001,3,2,2,322,7,Silver
311199.0,3349,26,2256.84,3,4,4,344,11,Bronze
311220.0,3306,58,4208.28,2,3,3,233,8,Silver
311241.0,3651,4,404.64,4,4,4,444,12,Bronze
311283.0,3465,140,2664.6600000000003,4,2,3,423,9,Bronze
311304.0,3295,58,9360.9,1,3,2,132,6,Silver
311325.0,3288,242,18480.18,1,1,1,111,3,Gold
311388.0,3481,34,17787.48,4,4,1,441,9,Bronze
311409.0,3314,90,5349.719999999999,2,2,3,223,7,Silver
311430.0,3338,80,1637.3999999999999,3,3,4,334,10,Bronze
311514.0,3302,140,14089.560000000001,2,2,1,221,5,Silver
311556.0,3295,12,850.0799999999999,1,4,4,144,9,Bronze
311577.0,3374,220,13636.199999999997,3,1,1,311,5,Silver
311640.0,3552,8,521.4,4,4,4,444,12,Bronze
311661.0,3338,276,27352.440000000002,3,1,1,311,5,Silver
311682.0,3320,316,20380.62,2,1,1,211,4,Gold
311724.0,3348,260,26471.399999999998,3,1,1,311,5,Silver
311787.0,3433,26,2566.6800000000003,4,4,3,443,11,Bronze
311829.0,3306,784,65588.28,2,1,1,211,4,Gold
311850.0,0,44,2311.2599999999998,1,3,4,134,8,Silver
311871.0,3308,56,4243.5599999999995,2,3,3,233,8,Silver
311892.0,3343,286,23540.879999999997,3,1,1,311,5,Silver
311913.0,3293,20,3837.1200000000003,1,4,3,143,8,Silver
311934.0,3363,262,22818.06,3,1,1,311,5,Silver
311955.0,3404,40,5355.24,3,3,3,333,9,Bronze
311976.0,3321,132,10880.76,2,2,2,222,6,Silver
311997.0,3344,122,9663.3,3,2,2,322,7,Silver
312039.0,3297,118,11224.199999999999,1,2,2,122,5,Silver
312060.0,3293,24,1405.92,1,4,4,144,9,Bronze
312081.0,3337,12,1045.44,3,4,4,344,11,Bronze
312102.0,3310,96,6988.5599999999995,2,2,2,222,6,Silver
312123.0,3314,22,2214.0,2,4,4,244,10,Bronze
312165.0,3292,8,435.59999999999997,1,4,4,144,9,Bronze
312186.0,3295,206,117774.12,1,1,1,111,3,Gold
312207.0,3470,74,5818.56,4,3,2,432,9,Bronze
312228.0,3288,294,24382.5,1,1,1,111,3,Gold
312249.0,3288,144,5993.4,1,2,2,122,5,Silver
312270.0,3546,26,2713.92,4,4,3,443,11,Bronze
312291.0,3288,196,4331.52,1,2,3,123,6,Silver
312333.0,3495,56,4308.6,4,3,3,433,10,Bronze
312375.0,3294,100,12015.839999999998,1,2,2,122,5,Silver
312438.0,3297,248,12325.86,1,1,2,112,4,Gold
312480.0,3362,94,5856.059999999999,3,2,2,322,7,Silver
312501.0,3304,34,2126.16,2,4,4,244,10,Bronze
312522.0,3311,22,4889.52,2,4,3,243,9,Bronze
312543.0,3303,108,6289.2,2,2,2,222,6,Silver
312585.0,3416,30,6355.4400000000005,3,4,2,342,9,Bronze
312606.0,3537,36,3026.1600000000003,4,3,3,433,10,Bronze
312627.0,3364,12,15480.0,3,4,1,341,8,Silver
312648.0,3492,40,3063.72,4,3,3,433,10,Bronze
312669.0,3621,20,1127.52,4,4,4,444,12,Bronze
312690.0,3538,14,1042.32,4,4,4,444,12,Bronze
312711.0,3433,66,4610.88,4,3,3,433,10,Bronze
312753.0,3294,146,10271.82,1,2,2,122,5,Silver
312774.0,3370,46,5439.84,3,3,2,332,8,Silver
312795.0,3292,1012,91390.44,1,1,1,111,3,Gold
312816.0,3489,86,3889.0800000000004,4,2,3,423,9,Bronze
312837.0,3292,110,11327.039999999999,1,2,2,122,5,Silver
312858.0,3308,238,10190.58,2,1,2,212,5,Silver
312921.0,3296,196,11736.420000000002,1,2,2,122,5,Silver
312942.0,3306,48,2610.6,2,3,3,233,8,Silver
312963.0,3306,728,22770.6,2,1,1,211,4,Gold
312984.0,3287,138,8546.279999999999,1,2,2,122,5,Silver
313005.0,3439,36,4974.179999999999,4,3,3,433,10,Bronze
313047.0,0,336,28852.620000000003,1,1,1,111,3,Gold
313068.0,3359,18,2304.72,3,4,4,344,11,Bronze
313110.0,3287,70,3235.56,1,3,3,133,7,Silver
313131.0,3286,11806,1100086.32,1,1,1,111,3,Gold
313152.0,3301,56,6995.4,1,3,2,132,6,Silver
313173.0,3320,174,10200.72,2,2,2,222,6,Silver
313215.0,3370,26,2146.68,3,4,4,344,11,Bronze
313236.0,3355,158,10513.86,3,2,2,322,7,Silver
313278.0,3400,90,13355.640000000001,3,2,2,322,7,Silver
313320.0,3497,114,8112.719999999999,4,2,2,422,8,Silver
313341.0,3315,156,10922.099999999999,2,2,2,222,6,Silver
313383.0,3335,88,6215.76,3,2,2,322,7,Silver
313404.0,3530,20,2569.62,4,4,3,443,11,Bronze
313509.0,3317,22,1858.08,2,4,4,244,10,Bronze
313530.0,3393,256,19677.120000000003,3,1,1,311,5,Silver
313551.0,3289,84,8002.68,1,3,2,132,6,Silver
313572.0,3650,34,3012.96,4,4,3,443,11,Bronze
313614.0,3357,176,15667.74,3,2,1,321,6,Silver
313635.0,3582,20,14800.679999999998,4,4,1,441,9,Bronze
313656.0,3294,732,67335.9,1,1,1,111,3,Gold
313677.0,3341,70,13407.659999999998,3,3,1,331,7,Silver
313824.0,3314,344,48455.64,2,1,1,211,4,Gold
313866.0,3299,6,835.9200000000001,1,4,4,144,9,Bronze
313887.0,3357,28,2414.7599999999998,3,4,4,344,11,Bronze
313908.0,3308,128,8847.96,2,2,2,222,6,Silver
313950.0,3293,40,2996.76,1,3,3,133,7,Silver
313971.0,3364,40,2592.24,3,3,3,333,9,Bronze
313992.0,3331,298,65625.78,2,1,1,211,4,Gold
314013.0,3310,110,2408.2200000000003,2,2,4,224,8,Silver
314034.0,3297,170,2786.64,1,2,3,123,6,Silver
314097.0,3538,24,485.28,4,4,4,444,12,Bronze
314118.0,3432,84,4141.74,4,3,3,433,10,Bronze
314139.0,3344,122,5686.979999999999,3,2,2,322,7,Silver
314160.0,3293,54,1840.3199999999997,1,3,4,134,8,Silver
314181.0,3295,634,58142.82,1,1,1,111,3,Gold
314202.0,3555,10,1051.44,4,4,4,444,12,Bronze
314223.0,3294,396,12355.08,1,1,2,112,4,Gold
314244.0,3532,26,1713.5399999999997,4,4,4,444,12,Bronze
314265.0,3381,166,4970.219999999999,3,2,3,323,8,Silver
314286.0,3299,76,1588.08,1,3,4,134,8,Silver
314307.0,3334,12,3844.3199999999997,2,4,3,243,9,Bronze
314328.0,3315,74,1225.32,2,3,4,234,9,Bronze
314370.0,3353,68,13191.240000000002,3,3,2,332,8,Silver
314391.0,3320,320,9263.34,2,1,2,212,5,Silver
314412.0,3413,36,951.36,3,3,4,334,10,Bronze
314433.0,3392,64,10897.560000000001,3,3,2,332,8,Silver
314454.0,3322,42,948.66,2,3,4,234,9,Bronze
314475.0,3342,22,2324.1000000000004,3,4,4,344,11,Bronze
314496.0,3342,146,6350.1,3,2,2,322,7,Silver
314538.0,3357,432,16011.720000000001,3,1,1,311,5,Silver
314601.0,3531,16,849.48,4,4,4,444,12,Bronze
314664.0,3304,82,1768.02,2,3,4,234,9,Bronze
314685.0,3483,174,2464.2,4,2,3,423,9,Bronze
314727.0,3300,8,2703.36,1,4,3,143,8,Silver
314748.0,3496,80,2774.46,4,3,3,433,10,Bronze
314895.0,3323,122,1935.0,2,2,4,224,8,Silver
314937.0,3331,54,4512.72,2,3,3,233,8,Silver
314958.0,3455,150,3565.7999999999993,4,2,3,423,9,Bronze
315000.0,3332,154,4069.2000000000003,2,2,3,223,7,Silver
315042.0,0,230,13620.42,1,1,1,111,3,Gold
315084.0,3432,316,10336.74,4,1,2,412,7,Silver
315105.0,3300,2320,51306.36,1,1,1,111,3,Gold
315126.0,3336,288,4167.66,3,1,3,313,7,Silver
315147.0,3444,24,1301.4,4,4,4,444,12,Bronze
315189.0,3297,364,10471.32,1,1,2,112,4,Gold
315210.0,3320,40,2564.7,2,3,3,233,8,Silver
315252.0,3338,256,3508.2,3,1,3,313,7,Silver
315294.0,3328,70,2158.68,2,3,4,234,9,Bronze
315336.0,3457,40,1409.7,4,3,4,434,11,Bronze
315357.0,3318,40,1041.96,2,3,4,234,9,Bronze
315378.0,0,64,3783.7200000000003,1,3,3,133,7,Silver
315399.0,3551,140,2207.6400000000003,4,2,4,424,10,Bronze
315441.0,0,958,15527.939999999999,1,1,1,111,3,Gold
315462.0,3296,270,7506.12,1,1,2,112,4,Gold
315483.0,3288,1126,56089.32,1,1,1,111,3,Gold
315504.0,0,310,13785.659999999998,1,1,1,111,3,Gold
